id,user_id,movie_id,rating,rating_time
435,222824,cries+and+whispers+1972,4,2024-03-14T02:38:57
436,467681,the+little+foxes+1941,4,2024-03-14T02:15:35
437,448168,a+short+film+about+love+1988,4,2024-03-14T02:15:35
438,254921,paris_+france+1994,3,2024-03-14T02:15:35
439,224866,all+the+presidents+men+1976,4,2024-03-14T02:15:36
440,565245,ladybird+ladybird+1994,4,2024-03-14T02:15:36
441,76338,the+warrior+2001,4,2024-03-14T02:15:36
442,291847,the+house+of+the+spirits+1993,4,2024-03-14T02:15:36
443,621495,ladybird+ladybird+1994,3,2024-03-14T02:15:37
444,507254,loser+takes+all+2002,4,2024-03-14T02:15:37
445,69729,m.+butterfly+1993,4,2024-03-14T02:15:37
446,636019,the+little+foxes+1941,4,2024-03-14T02:15:37
447,45377,the+kingdom+1994,4,2024-03-14T02:15:38
448,564204,the+dark+knight+rises+2012,5,2024-03-14T02:15:38
449,679676,biutiful+2010,3,2024-03-14T02:15:38
450,547422,the+day+the+earth+stood+still+1951,4,2024-03-14T02:15:38
451,436796,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4,2024-03-14T02:15:38
452,111039,the+lost+thing+2010,4,2024-03-14T02:15:39
453,618139,nightmare+alley+1947,4,2024-03-14T02:15:39
454,104826,the+little+foxes+1941,4,2024-03-14T02:15:39
455,353297,rebecca+1940,3,2024-03-14T02:15:40
456,668199,pulp+fiction+1994,5,2024-03-14T02:15:40
457,211225,dark+days+2000,4,2024-03-14T02:15:41
458,365474,final+cut+1998,3,2024-03-14T02:15:42
459,406502,mouth+to+mouth+1995,3,2024-03-14T02:15:42
460,7718,spider-man+2002,4,2024-03-14T02:15:43
461,544207,stars+1959,3,2024-03-14T02:15:44
462,584725,anatomy+of+a+murder+1959,3,2024-03-14T02:15:44
463,631402,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,4,2024-03-14T02:15:44
464,35039,the+heiress+1949,4,2024-03-14T02:15:44
465,461842,elizabeth+i+2005,4,2024-03-14T02:15:44
466,451169,the+ruling+class+1972,4,2024-03-14T02:15:44
467,215888,42nd+street+1933,4,2024-03-14T02:15:44
468,463213,percy+jackson++the+olympians+the+lightning+thief+2010,2,2024-03-14T02:15:45
469,242977,miss+and+the+doctors+2013,4,2024-03-14T02:15:45
470,645076,the+stoning+of+soraya+m.+2008,3,2024-03-14T02:15:45
471,277461,inception+2010,5,2024-03-14T02:15:46
472,581902,tokyo+godfathers+2003,2,2024-03-14T02:15:46
473,570090,trapped+in+paradise+1994,3,2024-03-14T02:15:46
474,175467,dr.+mabuse_+the+gambler+1922,3,2024-03-14T02:15:46
475,497668,the+italian+2005,4,2024-03-14T02:15:46
476,26454,harry+potter+and+the+goblet+of+fire+2005,2,2024-03-14T02:15:47
477,680076,easy+to+love+1953,4,2024-03-14T02:15:47
478,320534,the+bourne+supremacy+2004,3,2024-03-14T02:15:47
479,387489,harry+potter+and+the+order+of+the+phoenix+2007,4,2024-03-14T02:15:47
480,163462,private+school+1983,2,2024-03-14T02:15:47
481,262476,billy+bathgate+1991,4,2024-03-14T02:15:48
482,321040,shrek+2001,3,2024-03-14T02:15:48
483,365478,leon+the+professional+1994,4,2024-03-14T02:15:48
484,723688,swamp+shark+2011,4,2024-03-14T02:15:48
485,230497,i+saw+the+devil+2010,5,2024-03-14T02:15:48
486,124060,the+hole+1998,4,2024-03-14T02:15:48
487,97726,42nd+street+1933,4,2024-03-14T02:15:48
488,489216,the+heiress+1949,4,2024-03-14T02:15:49
489,384689,all+the+mornings+of+the+world+1991,4,2024-03-14T02:15:49
490,143693,one+man+band+2005,4,2024-03-14T02:15:49
491,310197,star+wars+1977,4,2024-03-14T02:15:49
492,342463,42nd+street+1933,3,2024-03-14T02:15:49
493,463760,forgiven+2007,3,2024-03-14T02:15:49
494,185246,toy+story+3+2010,4,2024-03-14T02:15:50
495,191843,se7en+1995,5,2024-03-14T02:15:50
496,449560,a+short+film+about+love+1988,5,2024-03-14T02:15:51
497,624549,changing+sides+2008,3,2024-03-14T02:15:51
498,21165,nightmare+alley+1947,3,2024-03-14T02:15:51
499,441966,nightmare+alley+1947,4,2024-03-14T02:15:52
500,191371,trouble+with+the+curve+2012,4,2024-03-14T02:15:53
501,224165,big+wednesday+1978,4,2024-03-14T02:15:53
502,629584,buena+vista+social+club+1999,5,2024-03-14T02:15:53
503,521409,walle+2008,4,2024-03-14T02:15:53
504,482187,the+lucky+one+2012,4,2024-03-14T02:15:53
505,467198,biutiful+2010,3,2024-03-14T02:38:58
506,623899,a+gentle+breeze+in+the+village+2007,4,2024-03-14T02:38:58
507,273685,summer+magic+1963,3,2024-03-14T02:38:59
508,665858,gentlemen+of+fortune+1971,5,2024-03-14T02:38:59
509,184231,all+good+things+2010,3,2024-03-14T02:39:01
510,311241,hairspray+2007,3,2024-03-14T02:39:02
511,451071,tokyo+godfathers+2003,3,2024-03-14T02:39:02
512,540346,dark+days+2000,5,2024-03-14T02:39:02
513,709591,seven+waves+away+1957,4,2024-03-14T02:39:03
514,447731,10+questions+for+the+dalai+lama+2006,3,2024-03-14T02:39:03
515,684375,ratatouille+2007,4,2024-03-14T02:39:03
516,279792,iron+man+2+2010,3,2024-03-14T02:39:04
517,493362,the+professionals+1966,4,2024-03-14T02:39:04
518,93946,beetlejuice+1988,4,2024-03-14T02:39:05
519,222746,ajami+2009,4,2024-03-14T02:39:05
520,668813,the+little+foxes+1941,5,2024-03-14T02:39:05
521,369823,draft+day+2014,4,2024-03-14T02:39:06
522,486126,the+ruling+class+1972,4,2024-03-14T02:39:06
523,441727,severance+2006,3,2024-03-14T02:39:07
524,601088,the+illusionist+2006,3,2024-03-14T02:39:07
525,61109,loudquietloud+a+film+about+the+pixies+2006,4,2024-03-14T02:39:08
526,193501,coming+home+2014,4,2024-03-14T02:39:08
527,207609,dark+days+2000,5,2024-03-14T02:39:08
528,423229,the+salt+of+the+earth+2014,3,2024-03-14T02:39:08
529,94222,frankenweenie+2012,4,2024-03-14T02:39:08
530,141377,akira+1988,4,2024-03-14T02:39:09
531,259431,the+five+senses+1999,4,2024-03-14T02:39:09
532,408705,scarface+1983,4,2024-03-14T02:39:10
533,211727,the+trials+of+henry+kissinger+2002,4,2024-03-14T02:39:10
534,150763,the+heiress+1949,4,2024-03-14T02:39:10
535,632348,moliere+2007,4,2024-03-14T02:39:10
536,239683,indiana+jones+and+the+last+crusade+1989,3,2024-03-14T02:39:10
537,468322,the+little+foxes+1941,5,2024-03-14T02:39:10
538,595120,the+good_+the+bad+and+the+ugly+1966,5,2024-03-14T02:39:11
539,224365,nightbreed+1990,2,2024-03-14T02:39:11
540,596768,iron+man+2008,4,2024-03-14T02:39:11
541,15249,the+man+who+knew+too+much+1934,4,2024-03-14T02:39:11
542,235612,stella+maris+1918,4,2024-03-14T02:39:12
543,390908,all+the+mornings+of+the+world+1991,4,2024-03-14T02:39:12
544,65647,an+affair+of+love+1999,5,2024-03-14T02:39:13
545,434418,where+eagles+dare+1968,4,2024-03-14T02:39:13
546,258047,violent+cop+1989,4,2024-03-14T02:39:13
547,213912,delicatessen+1991,4,2024-03-14T02:39:14
548,391709,dark+days+2000,5,2024-03-14T02:39:14
549,450864,trapped+in+paradise+1994,3,2024-03-14T02:39:15
550,419607,rebellion+2011,4,2024-03-14T02:39:15
551,399549,lisbela+and+the+prisoner+2003,3,2024-03-14T02:39:15
552,63289,the+professionals+1966,5,2024-03-14T02:39:16
553,498629,nightmare+alley+1947,4,2024-03-14T02:39:17
554,595261,mad+rons+prevues+from+hell+1987,4,2024-03-14T02:39:17
555,573526,margarets+museum+1995,4,2024-03-14T02:39:17
556,336148,the+ruling+class+1972,3,2024-03-14T02:15:53
557,584916,the+u.s.+vs.+john+lennon+2006,3,2024-03-14T02:15:55
558,730541,jump+1965,4,2024-03-14T02:15:55
559,571780,cries+and+whispers+1972,3,2024-03-14T02:15:55
560,424056,yolanda+and+the+thief+1945,3,2024-03-14T02:15:55
561,261757,armored+2009,4,2024-03-14T02:15:56
562,459796,in+tranzit+2007,3,2024-03-14T02:15:57
563,566749,mulholland+drive+2001,3,2024-03-14T02:15:57
564,346505,agatha+and+the+storm+2004,3,2024-03-14T02:15:57
565,687008,42nd+street+1933,4,2024-03-14T02:15:57
566,534069,premature+burial+1962,4,2024-03-14T02:15:58
567,249372,beauty+and+the+beast+the+enchanted+christmas+1997,4,2024-03-14T02:15:58
568,344069,cursed+2005,3,2024-03-14T02:15:59
569,534314,the+five+senses+1999,3,2024-03-14T02:15:59
570,238526,the+place+beyond+the+pines+2013,4,2024-03-14T02:15:59
571,721492,biutiful+2010,3,2024-03-14T02:15:59
572,497019,the+professionals+1966,5,2024-03-14T02:15:59
573,436463,42nd+street+1933,5,2024-03-14T02:15:59
574,604700,cars+2+2011,3,2024-03-14T02:15:59
575,236204,big+wednesday+1978,4,2024-03-14T02:16:01
576,205020,dark+days+2000,3,2024-03-14T02:16:01
577,146232,extremities+1986,4,2024-03-14T02:16:01
578,52937,conversations+with+other+women+2006,3,2024-03-14T02:16:02
579,329849,a+night+to+remember+1958,4,2024-03-14T02:16:02
580,339647,figures+in+a+landscape+1970,2,2024-03-14T02:16:03
581,357281,henry+fool+1997,4,2024-03-14T02:16:03
582,671866,the+killer+elite+1975,4,2024-03-14T02:16:03
583,477184,big+wednesday+1978,3,2024-03-14T02:16:03
584,302015,alien+1979,5,2024-03-14T02:16:03
585,662852,the+general+1926,4,2024-03-14T02:16:03
586,33555,biutiful+2010,4,2024-03-14T02:16:03
587,694674,daughters+of+the+dust+1991,3,2024-03-14T02:16:04
588,475947,dr.+mabuse_+the+gambler+1922,4,2024-03-14T02:16:04
589,342735,the+wolf+of+wall+street+2013,2,2024-03-14T02:16:05
590,499692,tokyo+godfathers+2003,3,2024-03-14T02:16:05
591,608472,the+purge+anarchy+2014,5,2024-03-14T02:16:05
592,179241,all+the+mornings+of+the+world+1991,4,2024-03-14T02:16:06
593,110712,the+fugitive+1993,5,2024-03-14T02:16:06
594,76599,leningrad+cowboys+meet+moses+1994,3,2024-03-14T02:16:07
595,212960,nightmare+alley+1947,4,2024-03-14T02:16:07
596,356231,a+short+film+about+love+1988,4,2024-03-14T02:16:07
597,581176,barneys+version+2010,4,2024-03-14T02:16:07
598,342425,land+of+the+lost+2009,3,2024-03-14T02:16:08
599,374233,roadgames+1981,3,2024-03-14T02:16:08
600,415061,bring+on+the+night+1985,4,2024-03-14T02:16:10
601,297830,a+short+film+about+love+1988,4,2024-03-14T02:16:10
602,721498,whats+up_+doc+1972,4,2024-03-14T02:16:10
603,501228,the+trials+of+henry+kissinger+2002,4,2024-03-14T02:16:12
604,359910,elizabeth+i+2005,4,2024-03-14T02:16:12
605,248611,the+incredibles+2004,2,2024-03-14T02:39:17
606,594720,dr.+mabuse_+the+gambler+1922,3,2024-03-14T02:39:17
607,275822,the+heiress+1949,5,2024-03-14T02:39:18
608,145834,how+to+train+your+dragon+2010,4,2024-03-14T02:39:18
609,306897,cries+and+whispers+1972,5,2024-03-14T02:39:18
610,441872,tokyo+godfathers+2003,3,2024-03-14T02:39:18
611,177372,the+matrix+1999,4,2024-03-14T02:39:18
612,673926,iron+man+2+2010,4,2024-03-14T02:39:18
613,618898,the+place+beyond+the+pines+2013,3,2024-03-14T02:39:18
614,88760,into+the+white+2012,3,2024-03-14T02:39:19
615,23034,ladybird+ladybird+1994,4,2024-03-14T02:39:19
616,491319,cries+and+whispers+1972,5,2024-03-14T02:39:20
617,133304,the+spongebob+movie+sponge+out+of+water+2015,2,2024-03-14T02:39:20
618,416143,42nd+street+1933,4,2024-03-14T02:39:20
619,70289,frankenweenie+2012,3,2024-03-14T02:39:21
620,374305,priest+2011,3,2024-03-14T02:39:21
621,59247,the+shining+1980,4,2024-03-14T02:39:22
622,609293,the+ascent+1977,4,2024-03-14T02:39:23
623,663947,peter+pan+1953,5,2024-03-14T02:39:23
624,704872,kill+buljo+2007,3,2024-03-14T02:39:23
625,126546,sunshine+state+2002,4,2024-03-14T02:39:23
626,113605,cinderella+2015,3,2024-03-14T02:39:23
627,162935,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,4,2024-03-14T02:39:24
628,658937,a+short+film+about+love+1988,5,2024-03-14T02:39:24
629,430608,the+dark+hours+2005,3,2024-03-14T02:39:24
630,604022,looking+for+lenny+2011,3,2024-03-14T02:39:25
631,82376,elizabeth+i+2005,4,2024-03-14T02:39:25
632,218213,sunshine+state+2002,4,2024-03-14T02:39:25
633,517542,nightmare+alley+1947,4,2024-03-14T02:39:26
634,266071,the+place+beyond+the+pines+2013,4,2024-03-14T02:39:26
635,187868,the+five+senses+1999,3,2024-03-14T02:39:26
636,505656,the+trials+of+henry+kissinger+2002,4,2024-03-14T02:39:26
637,68512,nothing+to+declare+2010,3,2024-03-14T02:39:27
638,397601,my+family+1995,4,2024-03-14T02:39:27
639,719927,loudquietloud+a+film+about+the+pixies+2006,4,2024-03-14T02:39:27
640,52201,mcfarland_+usa+2015,4,2024-03-14T02:39:27
641,108437,the+u.s.+vs.+john+lennon+2006,5,2024-03-14T02:39:28
642,284679,dr.+mabuse_+the+gambler+1922,4,2024-03-14T02:39:28
643,184596,dr.+no+1962,4,2024-03-14T02:39:28
644,6423,you+can+count+on+me+2000,4,2024-03-14T02:39:28
645,21894,faces+1968,3,2024-03-14T02:39:28
646,540109,elizabeth+i+2005,3,2024-03-14T02:39:29
647,498920,robinson+in+space+1997,3,2024-03-14T02:39:30
648,384237,nightmare+alley+1947,4,2024-03-14T02:39:30
649,71359,armored+2009,4,2024-03-14T02:39:30
650,725324,blade+runner+1982,4,2024-03-14T02:39:31
651,499769,barneys+version+2010,5,2024-03-14T02:39:31
652,678374,close+encounters+of+the+third+kind+1977,4,2024-03-14T02:39:31
653,127210,the+u.s.+vs.+john+lennon+2006,3,2024-03-14T02:39:32
654,606311,get+out+your+handkerchiefs+1978,4,2024-03-14T02:39:32
655,632325,the+ruling+class+1972,4,2024-03-14T02:39:32
656,685389,the+trials+of+henry+kissinger+2002,4,2024-03-14T02:39:32
657,57560,alice+in+wonderland+1951,4,2024-03-14T02:39:32
658,388406,toy+story+2+1999,4,2024-03-14T02:39:33
659,367574,gentlemen+of+fortune+1971,4,2024-03-14T02:39:33
660,434736,cirque+du+soleil+worlds+away+2012,3,2024-03-14T02:39:33
661,232866,the+ghost+galleon+1974,4,2024-03-14T02:39:33
662,670829,42nd+street+1933,2,2024-03-14T02:39:33
663,93280,lawrence+of+arabia+1962,5,2024-03-14T02:39:34
664,226312,indiana+jones+and+the+last+crusade+1989,5,2024-03-14T02:39:34
665,354253,harry+potter+and+the+deathly+hallows+part+2+2011,4,2024-03-14T02:39:34
666,540042,manderlay+2005,4,2024-03-14T02:39:34
667,206777,i+shot+jesse+james+1949,4,2024-03-14T02:39:35
668,165572,the+lion+king+1+2004,3,2024-03-14T02:39:36
669,451643,mulan+1998,4,2024-03-14T02:16:13
670,588799,the+crimson+pirate+1952,3,2024-03-14T02:16:13
671,302131,the+heiress+1949,4,2024-03-14T02:16:13
672,511562,shutter+island+2010,4,2024-03-14T02:16:13
673,734879,faces+1968,4,2024-03-14T02:16:13
674,651021,trilogy+of+terror+ii+1996,4,2024-03-14T02:16:13
675,69247,conversations+with+other+women+2006,4,2024-03-14T02:16:14
676,205151,a+short+film+about+love+1988,3,2024-03-14T02:16:14
677,500754,sunshine+state+2002,4,2024-03-14T02:16:15
678,120342,robots+2005,4,2024-03-14T02:16:15
679,170972,dark+days+2000,3,2024-03-14T02:16:16
680,455045,star+trek+the+motion+picture+1979,1,2024-03-14T02:16:16
681,355504,the+ruling+class+1972,3,2024-03-14T02:16:16
682,70630,inception+2010,4,2024-03-14T02:16:17
683,522991,the+ruling+class+1972,3,2024-03-14T02:16:17
684,178504,inglourious+basterds+2009,4,2024-03-14T02:16:17
685,730923,the+place+beyond+the+pines+2013,4,2024-03-14T02:16:18
686,281687,dark+days+2000,5,2024-03-14T02:16:18
687,513532,loudquietloud+a+film+about+the+pixies+2006,4,2024-03-14T02:16:18
688,689642,cinderella+2015,4,2024-03-14T02:16:18
689,646681,sunshine+state+2002,3,2024-03-14T02:16:18
690,529403,barneys+version+2010,4,2024-03-14T02:16:18
691,354906,brothers+keeper+1992,4,2024-03-14T02:16:19
692,163909,to+catch+a+thief+1955,5,2024-03-14T02:16:19
693,654460,something+for+everyone+1970,3,2024-03-14T02:16:19
694,90130,dead++buried+1981,4,2024-03-14T02:16:19
695,261540,the+place+beyond+the+pines+2013,4,2024-03-14T02:16:19
696,97306,kirikou+and+the+sorceress+1998,3,2024-03-14T02:16:20
697,511878,princess+mononoke+1997,5,2024-03-14T02:16:20
698,250206,beowulf+2007,3,2024-03-14T02:16:20
699,385274,mouth+to+mouth+1995,4,2024-03-14T02:16:20
700,634827,windstruck+2004,4,2024-03-14T02:16:20
701,412195,the+professionals+1966,5,2024-03-14T02:16:20
702,734525,a+short+film+about+love+1988,3,2024-03-14T02:16:21
703,413736,shutter+2004,4,2024-03-14T02:16:21
704,719864,mon+oncle+antoine+1971,3,2024-03-14T02:16:21
705,68451,a+phantasy+1952,3,2024-03-14T02:16:22
706,545581,paths+of+glory+1957,4,2024-03-14T02:16:23
707,34649,loudquietloud+a+film+about+the+pixies+2006,4,2024-03-14T02:16:23
708,370117,the+crimson+pirate+1952,4,2024-03-14T02:16:24
709,691950,a+short+film+about+love+1988,4,2024-03-14T02:16:24
710,93046,a+song+is+born+1948,4,2024-03-14T02:16:24
711,274638,double+jeopardy+1999,5,2024-03-14T02:16:24
712,418769,tokyo+godfathers+2003,4,2024-03-14T02:16:24
713,514111,the+ruling+class+1972,3,2024-03-14T02:16:26
714,11573,lolita+1962,4,2024-03-14T02:16:26
715,318350,mr.++mrs.+smith+2005,3,2024-03-14T02:16:26
716,522257,biutiful+2010,4,2024-03-14T02:16:26
717,5840,7+dwarves+the+forest+is+not+enough+2006,4,2024-03-14T02:16:26
718,484951,mushrooming+2012,3,2024-03-14T02:16:27
719,311005,men+in+black+1997,4,2024-03-14T02:16:27
720,66490,harry+potter+and+the+half-blood+prince+2009,3,2024-03-14T02:16:29
721,346209,star+wars+1977,5,2024-03-14T02:16:29
722,644291,the+cowboy+and+the+lady+1938,5,2024-03-14T02:16:29
723,172168,42nd+street+1933,4,2024-03-14T02:16:30
724,424562,stagecoach+1939,4,2024-03-14T02:16:30
725,480901,the+crimson+pirate+1952,4,2024-03-14T02:39:36
726,277628,polyester+1981,3,2024-03-14T02:39:37
727,84024,mammy+1930,4,2024-03-14T02:39:37
728,136287,henry+fool+1997,4,2024-03-14T02:39:37
729,162793,apollo+13+1995,4,2024-03-14T02:39:38
730,140758,the+crimson+pirate+1952,4,2024-03-14T02:39:38
731,734358,the+u.s.+vs.+john+lennon+2006,4,2024-03-14T02:39:38
732,386914,independence+day+1996,3,2024-03-14T02:39:39
733,122637,tokyo+godfathers+2003,3,2024-03-14T02:39:39
734,349483,dark+days+2000,4,2024-03-14T02:39:39
735,432213,biutiful+2010,3,2024-03-14T02:39:39
736,540268,extremities+1986,4,2024-03-14T02:39:40
737,341509,harry+potter+and+the+chamber+of+secrets+2002,3,2024-03-14T02:39:41
738,231388,the+making+of+...and+god+spoke+1994,3,2024-03-14T02:39:41
739,244734,dark+days+2000,3,2024-03-14T02:39:41
740,11900,the+ladies+man+1961,2,2024-03-14T02:39:41
741,579630,the+art+of+getting+by+2011,3,2024-03-14T02:39:42
742,668408,crisis+1950,4,2024-03-14T02:39:42
743,227716,henry+fool+1997,4,2024-03-14T02:39:43
744,671684,a+short+film+about+love+1988,5,2024-03-14T02:39:43
745,595964,loudquietloud+a+film+about+the+pixies+2006,4,2024-03-14T02:39:44
746,571271,conversations+with+other+women+2006,4,2024-03-14T02:39:44
747,362210,mirror+mirror+2012,4,2024-03-14T02:39:46
748,198476,the+crime+of+padre+amaro+2002,5,2024-03-14T02:39:46
749,565139,tru+confessions+2002,3,2024-03-14T02:39:46
750,56689,the+story+of+o+1975,4,2024-03-14T02:39:46
751,15318,daughters+of+the+dust+1991,3,2024-03-14T02:39:47
752,446165,armored+2009,4,2024-03-14T02:39:47
753,519271,kirikou+and+the+sorceress+1998,4,2024-03-14T02:39:47
754,311553,brothers+keeper+1992,4,2024-03-14T02:39:47
755,327178,iron+man+2+2010,3,2024-03-14T02:39:48
756,353705,the+heiress+1949,3,2024-03-14T02:39:48
757,660454,dr.+mabuse_+the+gambler+1922,5,2024-03-14T02:39:48
758,608262,the+perks+of+being+a+wallflower+2012,4,2024-03-14T02:39:48
759,147117,talk+to+her+2002,4,2024-03-14T02:39:49
760,309816,faces+1968,3,2024-03-14T02:39:50
761,553161,eulogy+2004,4,2024-03-14T02:39:50
762,618868,the+two+of+us+1967,2,2024-03-14T02:39:50
763,84252,extremities+1986,4,2024-03-14T02:39:50
764,390753,sophie+scholl+the+final+days+2005,3,2024-03-14T02:39:50
765,480307,2001+a+space+odyssey+1968,5,2024-03-14T02:39:50
766,140195,starship+troopers+invasion+2012,3,2024-03-14T02:39:51
767,290297,the+trials+of+henry+kissinger+2002,4,2024-03-14T02:39:51
768,700951,the+fountain+2006,4,2024-03-14T02:39:51
769,215378,snatch+2000,4,2024-03-14T02:39:52
770,480828,the+black+room+1935,4,2024-03-14T02:39:52
771,29894,the+heiress+1949,4,2024-03-14T02:39:52
772,179086,the+shawshank+redemption+1994,5,2024-03-14T02:39:52
773,463752,summer+of+42+1971,3,2024-03-14T02:39:52
774,669050,galaxy+quest+1999,5,2024-03-14T02:39:52
775,255927,shrek+forever+after+2010,3,2024-03-14T02:39:53
776,660688,the+story+of+o+1975,2,2024-03-14T02:39:53
777,41567,seraphim+falls+2006,4,2024-03-14T02:39:53
778,143857,men+in+black+1997,3,2024-03-14T02:39:53
779,85504,the+imitation+game+2014,4,2024-03-14T02:39:54
780,42101,jungle+book+1942,5,2024-03-14T02:39:54
781,37414,caught+inside+2010,3,2024-03-14T02:39:55
782,259070,district+9+2009,4,2024-03-14T02:39:55
783,13036,the+ruling+class+1972,4,2024-03-14T02:16:31
